motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
"Free hand - 10 steps - low,normal,quiet,high",1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
1051,0.80012643,-0.09745511,-0.19483395,87.3142,14.264712,128.70914,0,0,0
1052,0.84991413,-0.14626656,-0.224853,107.280304,7.507892,142.04018,0,0,0
1053,0.8626051,-0.15432045,-0.22826979,109.04559,4.0381737,145.57076,0,0,0
1054,0.8003705,-0.09355019,-0.17213662,47.503746,13.108139,103.5689,0,0,0
1055,0.8013467,-0.097699165,-0.18555978,66.49589,13.777735,117.508644,0,0,0
1056,0.87456393,-0.16237433,-0.22802573,109.4717,0.69020003,148.06651,0,0,0
1057,0.8794451,-0.17774993,-0.22851385,108.07164,-1.8055624,149.71007,0,0,0
1058,0.8772485,-0.19263744,-0.22436488,103.87145,-3.6317298,150.62315,0,0,0
1059,1.3956261,-0.32320806,-0.09818728,-54.09192,8.481817,106.91683,0,0,0
1060,1.1235023,-0.37470415,-0.065971725,2.2149131,18.890974,67.41074,0,0,0
1061,1.0893342,-0.4017945,-0.044494685,23.824562,18.52574,51.340466,0,0,0
1062,0.78255427,-0.12137272,-0.11649158,26.9898,5.3773637,67.77602,0,0,0
1063,0.77303606,-0.1089258,-0.14040919,29.424688,9.516677,77.81994,0,0,0
1064,0.776941,-0.096967,-0.15041552,33.685745,11.708078,87.5595,0,0,0
1065,0.7886557,-0.09086557,-0.16749954,39.833843,12.438545,95.899,0,0,0
1066,1.2467512,-0.3446851,0.20810457,114.098236,-86.72243,-127.745735,0,0,0
1067,1.177195,-0.37397197,0.23763548,96.93226,-88.97471,-123.18032,0,0,0
1068,0.8045195,-0.13186719,-0.26902735,80.6185,6.777349,137.23119,0,0,0
1069,0.8084244,-0.34004802,0.01603151,9.276977,-10.145366,-27.854595,0,0,0
1070,0.8120852,-0.33833963,0.022865115,7.9986596,-10.388855,-27.42849,0,0,0
1071,0.80818033,-0.34151235,0.016275568,6.294236,-9.293154,-27.185001,0,0,0
1072,0.7923166,-0.33419064,0.022865115,5.2594085,-6.8582635,-26.941511,0,0,0
1073,0.7871914,-0.32174373,0.0050489344,4.346325,-4.4233737,-26.515406,0,0,0
1074,0.89311224,-0.112342596,-0.08744876,26.259333,-4.7274303,27.53946,0,0,0
1075,0.8816415,-0.12503357,-0.08598442,26.502821,-5.2752805,36.79204,0,0,0
1076,0.845033,-0.13552804,-0.09428237,26.259333,-3.8752189,47.018578,0,0,0
1077,0.811109,-0.1328434,-0.09867539,26.137587,0.38583878,57.30599,0,0,0
1078,0.789876,-0.32271996,-0.05157235,-1.3756672,3.429147,-24.506622,0,0,0
1079,0.80354327,-0.3407802,-0.062554926,-7.706382,5.8640375,-23.471792,0,0,0
1080,0.80671597,-0.35225087,-0.071585044,-18.48077,7.3249717,-22.254347,0,0,0
1081,0.8042754,-0.34370887,-0.077686474,-31.568306,9.394628,-19.941202,0,0,0
1082,1.0017177,-0.17848212,0.08168291,-40.27404,-19.82375,-117.39738,0,0,0
1083,1.058339,-0.13796861,0.04727084,-33.395477,-19.945494,-87.32648,0,0,0
1084,1.0551662,-0.11161043,0.01773991,-28.89093,-18.301943,-71.25621,0,0,0
1085,1.0385703,-0.08476413,0.0004118466,-24.02115,-15.745308,-55.977272,0,0,0
1086,1.0173374,-0.068656355,-0.030339368,-17.325201,-13.066929,-40.82008,0,0,0
1087,1.1862249,-0.25706854,0.2969414,-48.796158,-52.81651,-156.5991,0,0,0
1088,1.0844531,-0.23412715,0.2427607,-51.413662,-47.45975,-152.4598,0,0,0
1089,0.9951282,-0.21582288,0.16661483,-50.683193,-38.20717,-146.55518,0,0,0
1090,0.9665735,-0.042054113,-0.10233625,-1.1940548,-9.718955,-12.575356,0,0,0
1091,0.93362576,-0.049863946,-0.09623482,8.241144,-6.7362146,-0.82701045,0,0,0
1092,0.9150774,-0.0649955,-0.10526495,15.911048,-5.0317917,8.608189,0,0,0
1093,0.7920726,-0.3149101,-0.09623482,-69.06561,20.351633,-12.514787,0,0,0
1094,1.4229605,-0.24999088,0.22518857,-21.708004,-40.824677,-145.94646,0,0,0
1095,1.2772584,-0.28391483,0.3267164,-42.465443,-55.616634,-157.9383,0,0,0
1096,0.7947572,-0.32271996,-0.077686474,-80.81396,24.247458,-9.471174,0,0,0
1097,0.79500127,-0.32882136,-0.06694795,-91.22311,28.38677,-7.766752,0,0,0
1098,0.7842627,-0.27366444,-0.055721316,-104.37152,42.44826,-8.375474,0,0,0
1099,0.89238006,-0.2436454,-0.047911488,-77.222496,47.318043,-21.341265,0,0,0
1100,0.92410755,-0.20679274,-0.045226857,-63.465363,43.54396,-26.332788,0,0,0
1101,1.1632836,-0.2094774,0.048735183,-51.900642,17.490942,-118.24958,0,0,0
1102,1.2472394,-0.21240608,0.051663868,-34.734665,4.7077684,-125.24989,0,0,0
1103,0.8003705,-0.40423506,-0.0020287258,-165.18353,5.19464,-90.61371,0,0,0
1104,0.8015908,-0.4056994,0.04507432,-180.52333,6.1685963,-87.99619,0,0,0
1105,0.8054957,-0.30563593,0.1148747,-193.54999,18.586535,-84.83084,0,0,0
1106,0.81428176,-0.26243782,0.11853555,-182.47163,24.795612,-85.013336,0,0,0
1107,0.9536384,-0.22778167,0.095594175,-117.703545,32.587257,-98.587845,0,0,0
1108,1.0134324,-0.20459624,0.08070668,-94.9982,30.213243,-104.79682,0,0,0
1109,1.3326594,-0.21411449,0.10242777,-24.02115,-11.119018,-131.8241,0,0,0
1110,1.395138,-0.22241242,0.15294762,-20.125326,-27.250164,-138.8244,0,0,0
1111,0.8008586,-0.46524936,-0.019356789,-70.10107,9.699187,-107.110085,0,0,0
1112,0.8140377,-0.4615885,-0.02472605,-87.75402,7.9947643,-105.16217,0,0,0
1113,0.8198951,-0.44426045,-0.018380562,-107.35489,6.2294683,-102.30118,0,0,0
1114,0.8128174,-0.41790226,-0.026922567,-127.19924,5.4990015,-98.040115,0,0,0
1115,0.92508376,-0.30685622,-0.052060463,-1.4376656,-3.2055783,-4.8445334,0,0,0
1116,0.9287446,-0.30124292,-0.045959033,-2.0463881,-2.7186005,-4.722789,0,0,0
1117,0.93655443,-0.29855826,-0.043030344,-2.3507495,-2.6577282,-4.540172,0,0,0
1118,0.943144,-0.30026668,-0.05328075,-2.8985996,-2.7186005,-3.9314497,0,0,0
1119,0.9436321,-0.2978261,-0.054989148,-2.8985996,-2.7794728,-3.6879609,0,0,0
1120,0.9402153,-0.29636177,-0.05474509,-2.7768552,-2.7186005,-3.261855,0,0,0
1121,1.2045293,-0.5025901,-0.05230452,-12.455041,-26.15457,93.76835,0,0,0
1122,1.1466877,-0.5267518,-0.03863731,-21.159773,-13.310524,79.46337,0,0,0
1123,1.1752424,-0.54115117,-0.0144756455,-26.333914,-2.1100302,63.02786,0,0,0
1124,1.6762921,-0.50893563,-0.08818094,-13.8551035,-30.233011,10.677723,0,0,0
1125,1.6308973,-0.5003936,-0.096967,-6.611305,-34.18971,0.14682387,0,0,0
1126,1.5606089,-0.5045426,-0.08793688,0.63249314,-36.868084,-9.775353,0,0,0
1127,1.4737245,-0.50917965,-0.077442415,6.415357,-38.146404,-19.14968,0,0,0
1128,1.394894,-0.42034283,-0.06694795,47.26064,-19.458622,120.613014,0,0,0
1129,1.4224725,-0.4518262,-0.07426967,28.816345,-25.728464,117.93464,0,0,0
1130,1.3973346,-0.48257747,-0.06914447,13.537411,-32.728775,113.24747,0,0,0
1131,1.3836673,-0.510644,-0.04961989,9.8242035,-39.485596,-27.550053,0,0,0
1132,1.1981838,-0.5650688,-0.0056895847,4.832679,-38.085533,-42.40288,0,0,0
1133,1.105442,-0.58386123,0.013346882,-3.5068202,-33.033134,-49.1597,0,0,0
1134,1.0393026,-0.57361084,0.01969237,-13.733358,-28.345972,-54.57733,0,0,0
1135,0.9997652,-0.5621401,0.019204253,-24.26426,-25.119741,-59.447113,0,0,0
1136,0.9402153,-0.510644,-0.0012965541,-39.66494,-19.884727,-68.69969,0,0,0
1137,0.90970814,-0.48697048,-0.012523187,-43.378143,-16.780243,-73.20424,0,0,0
1138,0.8770045,-0.46720183,-0.010814787,-44.778206,-13.614886,-78.13489,0,0,0
1139,1.3150872,-0.37372792,-0.041810054,96.32368,-15.258436,120.67389,0,0,0
1140,1.3431538,-0.37787688,-0.052060463,87.131966,-18.119432,121.891335,0,0,0
1141,1.3490112,-0.38910353,-0.056453496,76.72281,-17.26722,122.56092,0,0,0
1142,1.3682917,-0.40496722,-0.060846522,63.81789,-16.597628,121.76959,0,0,0
1143,0.8286811,-0.44206396,-0.0113029005,-43.073784,-8.014639,-88.4223,0,0,0
1144,0.8032992,-0.43352196,-0.003004955,-41.247616,-6.188471,-93.29208,0,0,0
1145,0.7784053,-0.42693242,-0.009106386,-39.66494,-3.023114,-97.91837,0,0,0
1146,0.75668424,-0.43083733,-0.0044692983,-38.508366,1.9075385,-102.11856,0,0,0
1147,0.7461898,-0.44328424,-0.006909871,-40.091045,6.5947022,-105.28392,0,0,0
1148,0.75619614,-0.45353463,-0.013255359,-45.569546,9.212209,-107.47532,0,0,0
1149,0.77498853,-0.4650053,-0.0113029005,-55.61347,10.247037,-108.20579,0,0,0
1150,0.93094116,-0.29245687,-0.045714974,-2.2290049,-2.353367,-2.7748768,0,0,0
1151,0.89384437,-0.23827615,-0.023993878,118.17681,6.351213,125.84802,0,0,0
1152,0.8189188,-0.15651697,-0.08452007,101.07171,31.004477,120.613014,0,0,0
1153,0.8445449,-0.1792143,-0.07109693,109.472084,26.682545,121.28261,0,0,0
1154,0.8767604,-0.20239972,-0.050108004,115.19408,21.143171,122.31744,0,0,0
1155,0.8950647,-0.22070402,-0.041077886,118.237686,14.690713,123.7175,0,0,0
1156,0.88554645,-0.24413352,-0.032291822,115.92454,5.133768,127.12634,0,0,0
1157,0.9404593,-0.2692714,-0.047179315,110.01993,0.02049873,126.82198,0,0,0
1158,0.96999025,-0.26194972,-0.040345713,109.83731,-1.9882855,124.87408,0,0,0
1159,1.0056226,-0.26609868,-0.04400657,109.16772,-3.266603,122.68266,0,0,0
1160,1.0505292,-0.28635544,-0.046447147,109.28946,-3.4492197,120.79563,0,0,0
1161,0.75839263,-0.12259301,-0.09818728,50.182507,40.56142,118.96947,0,0,0
1162,0.7681549,-0.12210489,-0.09965162,63.45266,39.404846,119.45644,0,0,0
1163,0.7954894,-0.14626656,-0.097943224,89.99296,34.53507,120.065155,0,0,0
1164,1.1842725,-0.35225087,-0.042786285,106.854576,-5.458004,118.84771,0,0,0
1165,0.9253278,-0.29684988,-0.04400657,-1.6811546,-2.5359838,-2.5922601,0,0,0
1166,0.9223991,-0.29318902,-0.044738743,-1.7420269,-2.1707504,-2.348771,0,0,0
1167,1.4754329,-0.35078654,0.13952447,4.9544234,-47.642475,-150.20764,0,0,0
1168,1.4185675,-0.3793412,0.17466873,-3.6285648,-50.74696,-158.18192,0,0,0
1169,1.3316832,-0.39252034,0.19297302,-13.915976,-48.00771,-161.04291,0,0,0
1170,0.8943325,-0.24730626,-0.015939988,-88.90848,18.768482,-59.143406,0,0,0
1171,0.9248397,-0.21777533,-0.07963893,-69.73371,20.533777,-67.66552,0,0,0
1172,0.9807288,-0.21655504,-0.12698603,-48.306683,18.707611,-78.62253,0,0,0
1173,1.0756671,-0.2150907,-0.14284976,-28.827562,12.19428,-91.10134,0,0,0
1174,1.1976957,-0.21655504,-0.11307477,-12.818159,2.150358,-103.21492,0,0,0
1175,1.4234487,-0.26170564,-0.006421756,6.5371013,-26.702421,-127.19793,0,0,0
1176,1.4685993,-0.30099884,0.06508702,8.058908,-38.87687,-138.94627,0,0,0
1177,1.2308874,-0.4000861,0.17149597,-25.055597,-43.503162,-161.22552,0,0,0
1178,0.8101328,-0.30612406,0.09681446,-122.6317,16.333593,-45.081917,0,0,0
1179,0.83697903,-0.27976587,0.09754663,-120.07507,17.916273,-43.681854,0,0,0
1180,0.8601645,-0.27683717,0.07045628,-114.413956,17.429295,-45.994995,0,0,0
1181,0.8794451,-0.27122387,0.038484775,-104.370026,17.06406,-51.899605,0,0,0
1182,1.0681013,-0.32345212,0.0897368,-41.85634,-23.658808,-152.5208,0,0,0
1183,1.03735,-0.2700036,0.0026083617,-47.639202,-11.545229,-144.05956,0,0,0
1184,1.1283834,-0.2053284,-0.11356288,-49.343628,-3.023114,-117.458374,0,0,0
1185,1.1723138,-0.16676737,-0.1426057,-46.48263,-4.6057925,-101.08373,0,0,0
1186,1.1662123,-0.13772455,-0.16579114,-45.93478,-5.031898,-84.46561,0,0,0
1187,0.73423094,-0.4142414,0.012126595,-106.43968,5.741821,-63.95231,0,0,0
1188,0.7488744,-0.38715106,0.040437236,-114.718315,6.5940323,-57.07375,0,0,0
1189,0.7593689,-0.38275802,0.046538666,-117.88367,9.637646,-52.143097,0,0,0
1190,0.78182214,-0.3451732,0.073140904,-121.71863,13.229108,-47.69942,0,0,0
1191,1.0676131,-0.11942027,-0.16188622,-45.021698,3.2467282,-49.34232,0,0,0
1192,1.0139205,-0.112098545,-0.15993376,-44.717335,8.725231,-32.35896,0,0,0
1193,0.96218044,-0.10282436,-0.16408274,-42.95204,14.325478,-17.323513,0,0,0
1194,0.90409476,-0.08793688,-0.18458354,-29.621016,28.813076,22.73043,0,0,0
1195,0.91336894,-0.097699165,-0.17506531,-24.203386,30.03052,33.687435,0,0,0
1196,0.896041,-0.12332518,-0.15602885,-16.837843,29.969648,54.323128,0,0,0
1197,0.65222776,-0.3566439,0.008465736,-78.37757,1.7851245,-82.21399,0,0,0
1198,0.6815146,-0.39056787,0.0050489344,-87.08231,3.0025694,-77.95293,0,0,0
1199,0.7076287,-0.42083094,0.0091979075,-95.05657,5.315715,-71.50047,0,0,0
1200,0.8094006,-0.117467806,-0.13772455,-8.193983,36.178616,81.53302,0,0,0
1201,0.794025,-0.1260098,-0.13211124,-4.7851377,37.456936,89.20293,0,0,0
1202,0.7859711,-0.13455181,-0.12210489,2.763022,40.500546,101.37738,0,0,0
1203,0.78401864,-0.12967066,-0.120640546,7.5719295,40.744034,106.24716,0,0,0
1204,0.78182214,-0.13333152,-0.120152436,12.44171,39.891827,110.44734,0,0,0
1205,0.7803578,-0.13211124,-0.11014608,19.015913,39.161358,113.67358,0,0,0
1206,0.6695558,-0.4525584,0.04971141,-36.68008,-10.571943,-92.25791,0,0,0
1207,0.65466833,-0.4332779,0.04360998,-50.315468,-9.111009,-90.91872,0,0,0
1208,0.640513,-0.39593711,0.031407118,-61.089855,-5.458674,-88.788185,0,0,0
1209,0.76473814,-0.12234895,-0.09916351,37.52108,40.500546,118.05638,0,0,0
1210,0.9211789,-0.29880235,-0.049863946,-1.5594101,-1.6837721,-2.1661544,0,0,0
1211,0.92459565,-0.29294497,-0.041077886,-1.4985379,-1.5011554,-1.861793,0,0,0
1212,0.9404593,-0.29587364,-0.047179315,-0.52433836,-1.0142688,-0.40093508,0,0,0
1213,1.4073408,-0.53456163,-0.05035206,-24.74912,-9.293625,-23.959244,0,0,0
1214,1.5674424,-0.5470086,-0.017404333,-26.940523,-10.20671,15.30336,0,0,0
1215,1.540352,-0.53968686,-0.02814285,-29.071053,-11.424154,5.259439,0,0,0
1216,1.4903203,-0.5335854,-0.041810054,-29.01018,-11.241537,-4.6018662,0,0,0
1217,1.4424851,-0.5272399,-0.06353115,-27.305756,-10.024093,-14.341426,0,0,0
1218,1.3839114,-0.5394428,-0.03888137,-22.253359,-10.024093,-32.29874,0,0,0
1219,1.3638986,-0.5389547,-0.016184045,-20.731552,-12.945961,-39.542538,0,0,0
1220,1.3370523,-0.5326092,-0.0005643824,-20.853296,-15.928701,-45.75151,0,0,0
1221,1.2904375,-0.5204063,0.010174137,-20.061958,-17.81574,-50.986523,0,0,0
1222,1.2345483,-0.48867887,0.018960197,-20.42719,-19.276674,-55.49107,0,0,0
1223,1.1159365,-0.53138894,-0.02472605,-8.130996,13.350853,57.426956,0,0,0
1224,1.2506561,-0.54944915,-0.0037371267,-12.270309,11.524685,46.10472,0,0,0
1225,1.4127101,-0.5623841,0.007733564,-17.38358,3.4286752,35.999928,0,0,0
1226,1.1652361,-0.46988645,0.03116306,-20.91417,-20.981098,-59.508636,0,0,0
1227,1.0973881,-0.46012416,0.059961814,-16.8966,-22.442032,-63.039227,0,0,0
1228,1.020266,-0.4384031,0.0577653,-11.722459,-21.102842,-67.36116,0,0,0
1229,0.9543706,-0.42083094,0.04702678,-9.04408,-18.911442,-72.77879,0,0,0
1230,0.8987255,-0.42229533,0.04995547,-5.1482553,-17.998358,-76.97897,0,0,0
1231,0.857968,-0.4303492,0.060205873,-2.591621,-17.51138,-81.17916,0,0,0
1232,1.1740221,-0.3481019,-0.07963893,102.41152,17.368893,80.193634,0,0,0
1233,1.2269826,-0.40374696,-0.05547726,68.32306,0.6898957,96.32478,0,0,0
1234,1.2086782,-0.40350288,-0.039125428,38.25217,-5.1538405,100.64671,0,0,0
1235,1.1867131,-0.4286408,-0.034000225,23.94719,-9.780132,99.307526,0,0,0
1236,0.9594958,-0.27586097,-0.074757785,94.559,27.412815,79.4023,0,0,0
1237,1.019778,-0.2978261,-0.07915082,99.185295,27.291069,77.51526,0,0,0
1238,1.096656,-0.32686892,-0.07597807,101.98542,23.699608,77.75875,0,0,0
1239,1.1381457,-0.45353463,-0.033024,13.1134205,-11.180666,95.776474,0,0,0
1240,1.071274,-0.46354097,-0.043030344,5.6870055,-7.4065857,89.32402,0,0,0
1241,1.0256354,-0.47379142,-0.042786285,-0.034986325,0.019829137,80.55842,0,0,0
1242,1.0327129,-0.50088173,-0.046203088,-4.235172,8.115839,69.60141,0,0,0
1243,0.8130615,-0.4315695,0.05874153,-1.0698146,-17.0244,-84.77062,0,0,0
1244,0.7415527,-0.43352196,0.06508702,-3.38296,-15.563468,-90.61436,0,0,0
1245,0.69469374,-0.44181988,0.05410444,-14.644326,-12.458982,-92.98837,0,0,0
1246,0.94070345,-0.29929045,-0.036440797,-0.037360344,-0.9533964,-0.5226796,0,0,0
1247,0.89311224,-0.28196236,-0.07036476,64.48811,24.977924,100.52497,0,0,0
1248,0.8965291,-0.288796,-0.06548361,68.56655,25.038797,96.75089,0,0,0
1249,0.90336263,-0.2905044,-0.058161896,74.10593,24.917053,92.00285,0,0,0
1250,0.9070235,-0.27586097,-0.06304304,80.923615,25.160542,87.43744,0,0,0
1251,0.93801874,-0.30710027,-0.028386908,2.3366575,-1.7447357,-0.5835519,0,0,0
1252,0.938751,-0.30905274,-0.03790514,2.3366575,-1.562119,-0.70529634,0,0,0
1253,0.9382629,-0.3075884,-0.033268053,2.1540408,-1.7447357,-0.8879131,0,0,0
1254,0.94265586,-0.3080765,-0.034976453,2.0322964,-1.8664802,-1.1314021,0,0,0
1255,0.94167966,-0.30783245,-0.036928914,1.7279351,-1.6229912,-1.1314021,0,0,0
1256,0.938995,-0.3063681,-0.032779936,1.6670628,-1.8056079,-1.3140188,0,0,0
1257,0.9392391,-0.3075884,-0.045226857,1.9105518,-1.8664802,-1.2531466,0,0,0
1258,0.9402153,-0.3085646,-0.035952684,2.1540408,-1.6838634,-1.0096576,0,0,0
1259,0.9121487,-0.25584826,-0.10843769,55.661633,27.595432,111.36023,0,0,0
1260,0.9148333,-0.26585463,-0.09525859,57.122566,25.769264,109.16883,0,0,0
1261,0.9077557,-0.27195603,-0.08525225,58.70525,24.85618,106.91656,0,0,0
1262,0.8972612,-0.27756935,-0.08329979,61.38363,24.85618,104.238174,0,0,0
1263,0.93704253,-0.30685622,-0.032779936,2.8236356,-1.6229912,-0.5835519,0,0,0
1264,0.93460196,-0.30685622,-0.034732398,2.8236356,-1.31863,-0.27919057,0,0,0
1265,0.93386984,-0.3110052,-0.036928914,2.1540408,-1.6229912,-0.40093508,0,0,0
1266,0.93606627,-0.31295767,-0.037661083,1.6670628,-1.7447357,-0.5226796,0,0,0
1267,0.9404593,-0.314422,-0.042786285,1.4235737,-1.5012467,-0.5835519,0,0,0
1268,0.87114716,-0.13162313,-0.13821267,-1.6191562,13.046963,43.913776,0,0,0
1269,0.870659,-0.15480857,-0.15163581,-0.40171123,15.177492,63.149403,0,0,0
1270,0.8672422,-0.15334423,-0.14992741,-1.4365395,17.003658,72.03676,0,0,0
1271,0.8533309,-0.16042188,-0.14236164,-4.845386,20.108145,89.32447,0,0,0
1272,0.8486938,-0.16359462,-0.14407004,-5.2714915,24.247458,102.35114,0,0,0
1273,0.9011661,-0.097699165,-0.13308747,-10.0803995,3.672636,10.555781,0,0,0
1274,0.87505203,-0.10306842,-0.14114136,-6.7324257,8.238055,23.156338,0,0,0
1275,0.8704149,-0.120884605,-0.14407004,-3.2627072,10.977306,33.322002,0,0,0
1276,0.8447889,-0.1631065,-0.14846307,-0.036477696,26.804092,111.6646,0,0,0
1277,0.84112805,-0.1626184,-0.14968336,4.650686,28.508514,115.07343,0,0,0
1278,0.83331823,-0.15920159,-0.15505262,9.946572,30.57817,117.69094,0,0,0
1279,0.8394196,-0.16627926,-0.15554073,16.825136,32.16085,118.84752,0,0,0
1280,0.84234834,-0.17238069,-0.15163581,24.068935,33.134808,119.57798,0,0,0
1281,0.84649736,-0.17652965,-0.14870714,31.434479,33.134808,119.57798,0,0,0
1282,0.8530868,-0.18629195,-0.14651062,38.130424,33.378296,118.96926,0,0,0
1283,0.86138475,-0.19947104,-0.1374805,43.852417,33.682655,117.93443,0,0,0
1284,1.045404,-0.16627926,-0.0144756455,-12.576162,-12.702,-68.21291,0,0,0
1285,1.0156289,-0.15480857,-0.025946336,-13.976224,-8.806176,-50.62083,0,0,0
1286,0.87529606,-0.21045363,-0.12845038,48.600452,33.073933,116.35175,0,0,0
1287,0.88652265,-0.22753762,-0.12259301,51.76581,31.85649,115.07343,0,0,0
1288,0.89945775,-0.24120483,-0.11966432,54.078953,29.908579,113.36902,0,0,0
1289,0.9363104,-0.31295767,-0.03448834,1.484446,-1.0142688,-0.70529634,0,0,0
1290,0.93655443,-0.3122255,-0.037417028,1.4235737,-0.77077967,-1.0096576,0,0,0
1291,0.9424118,-0.31686258,-0.037417028,1.3018292,-0.7099074,-1.1922743,0,0,0
1292,0.93557817,-0.3122255,-0.02667851,1.3627015,-0.9533964,-0.94878536,0,0,0
1293,0.9331376,-0.3122255,-0.038393255,1.5453182,-0.8925242,-0.8879131,0,0,0
1294,0.9287446,-0.26780707,0.13171464,-29.559156,-23.233023,-144.79031,0,0,0
1295,0.92093474,-0.25511608,0.09632634,-24.506758,-16.65882,-140.8945,0,0,0
1296,1.0092835,-0.22460893,0.051419813,-15.193304,-13.3717165,-126.95474,0,0,0
1297,1.0668811,-0.20801303,0.016275568,-10.932245,-16.050095,-115.510765,0,0,0
1298,1.0812804,-0.19361366,0.0011440184,-9.349932,-17.57178,-101.753525,0,0,0
1299,1.0700537,-0.1797024,-0.016428104,-10.689122,-16.354334,-85.68325,0,0,0
1300,0.9402153,-0.30905274,-0.031315595,1.3018292,-0.6490352,-0.5835519,0,0,0
1301,0.9326495,-0.3110052,-0.027654737,1.3018292,-0.77077967,-0.34006283,0,0,0
1302,0.9372866,-0.31124926,-0.028875023,1.484446,-0.8316519,0.025170676,0,0,0
1303,0.9311852,-0.31344578,-0.029851254,1.6670628,-0.8316519,-0.035701577,0,0,0
1304,0.93386984,-0.31808287,-0.027898794,1.7888074,-0.5272907,0.08604293,0,0,0
1305,1.2960508,-0.35688797,0.21152136,-16.47162,-41.920803,-137.60738,0,0,0
1306,1.2167321,-0.3412683,0.24373694,-25.237225,-43.686096,-142.5989,0,0,0
1307,0.9270362,-0.31539825,-0.022529533,1.8496795,-0.04031265,0.26865968,0,0,0
1308,0.9292327,-0.31808287,-0.027166624,1.6670628,0.38579312,0.20778744,0,0,0
1309,0.9311852,-0.31881502,-0.022529533,1.1192125,0.4466654,0.26865968,0,0,0
1310,0.93850684,-0.32369617,-0.027166624,0.51048994,0.08143186,0.20778744,0,0,0
1311,0.938751,-0.322964,-0.024237936,0.022766221,-0.04006916,0.14714345,0,0,0
1312,0.9404593,-0.32540458,-0.036684856,-0.03810603,0.14254759,0.025398947,0,0,0
1313,0.9372866,-0.3241843,-0.028386908,0.26625523,0.08167534,-0.33983457,0,0,0
1314,0.9382629,-0.32101154,-0.025946336,0.5706165,0.2642921,-0.58332354,0,0,0
1315,0.9382629,-0.3207675,-0.02033302,1.2402112,0.020803092,-0.82681257,0,0,0
1316,0.760101,-0.43669468,-0.04766743,-45.62943,2.5768137,-58.351715,0,0,0
1317,0.7693752,-0.44572482,-0.05328075,-66.02163,3.6725142,-55.49072,0,0,0
1318,0.8418602,-0.4000861,0.014811223,-0.82745177,-17.693647,-55.91683,0,0,0
1319,0.7859711,-0.3766566,0.011882537,5.9902406,-12.458632,-59.56916,0,0,0
1320,0.8547953,-0.43693876,0.018228026,-2.531875,-18.667603,-48.97739,0,0,0
1321,0.85772395,-0.42180723,0.014079052,-3.9928088,-17.81539,-51.594894,0,0,0
1322,1.0053786,-0.4559752,0.06630731,52.98362,-35.650963,-18.297773,0,0,0
1323,0.9572993,-0.47159484,0.06508702,46.77465,-33.52043,-22.619703,0,0,0
1324,0.9253278,-0.47989282,0.07070033,39.104748,-31.389904,-26.941633,0,0,0
1325,0.8547953,-0.41302112,0.013590938,-3.262342,-17.693647,-53.72542,0,0,0
1326,0.8145258,-0.32198778,0.119267724,-131.4593,31.308517,-52.44711,0,0,0
1327,0.84234834,-0.322964,0.10023126,-115.0238,37.09138,-58.71695,0,0,0
1328,0.89164793,-0.3046597,0.072896846,-94.26636,41.048077,-66.75208,0,0,0
1329,1.4068527,-0.4074078,0.024329457,54.8093,-30.781027,2.0337114,0,0,0
1330,1.3275341,-0.41839036,0.039949123,59.800823,-35.16383,-3.68828,0,0,0
1331,1.0485767,-0.24291323,-0.015695931,-48.368683,40.5611,-84.0398,0,0,0
1332,1.1454674,-0.25584826,-0.05620943,-27.428627,32.586834,-92.62279,0,0,0
1333,1.3726847,-0.30587998,-0.013255359,4.8945403,-10.997699,-117.33693,0,0,0
1334,1.3848876,-0.32149968,0.069724105,-0.401346,-25.241806,-124.337234,0,0,0
1335,0.9397272,-0.3190591,-0.020577077,1.7271893,0.08167534,-1.0094293,0,0,0
1336,0.94119155,-0.3251605,-0.021797363,1.666317,-0.10094141,-1.3137906,0,0,0
1337,1.4705517,-0.36152506,-0.015695931,32.773544,-16.171688,14.14729,0,0,0
1338,1.4468782,-0.38739514,0.011150366,45.678463,-23.902464,8.2426815,0,0,0
1339,0.9363104,-0.32345212,-0.020821134,1.6054448,-0.34443042,-1.4355351,0,0,0
1340,0.9394831,-0.32198778,-0.025214164,1.422828,-0.5270472,-1.4964074,0,0,0
1341,0.9302089,-0.32491645,-0.02545822,0.9967223,-0.16181366,-1.6790241,0,0,0
1342,0.9297208,-0.32906544,-0.024481993,0.5706165,-0.04006916,-1.9225131,0,0,0
1343,1.1976957,-0.41619384,-0.059626237,-39.968796,25.099699,70.332375,0,0,0
1344,1.305569,-0.40277073,-0.05328075,-38.14263,19.316835,59.01014,0,0,0
1345,1.4029478,-0.36957893,-0.0483996,-32.116276,10.672976,49.696686,0,0,0
1346,0.93801874,-0.32247588,-0.02911908,-0.22072278,0.020803092,-2.3486187,0,0,0
1347,0.94436425,-0.31783882,-0.022773592,-0.03810603,-0.64879173,-2.3486187,0,0,0
1348,0.9409474,-0.3202794,-0.026190393,0.692361,-0.7705362,-2.2268744,0,0,0
1349,0.9402153,-0.32394025,-0.02545822,0.9967223,-0.709664,-2.3486187,0,0,0
1350,0.9382629,-0.3195472,-0.027166624,0.9967223,-0.83140844,-2.3486187,0,0,0
